"id","postcode","place_name","state_name","state_code","latitude","longitude"
2336,"2446",PIPECLAY,WAUCHOPE DELIVERY,NSW,-31.4389992,152.552002
2337,"2446",RAWDON ISLAND,WAUCHOPE DELIVERY,NSW,-31.4190006,152.779007
2338,"2446",REDBANK,WAUCHOPE DELIVERY,NSW,-31.434,152.737
2339,"2446",ROSEWOOD,WAUCHOPE DELIVERY,NSW,-31.4470005,152.682007
2340,"2446",SANCROX,WAUCHOPE DELIVERY,NSW,-3.14599991,152.789001
2341,"2446",TOMS CREEK,WAUCHOPE DELIVERY,NSW,-31.5620003,152.399002
2342,"2446",UPPER PAPPINBARRA,WAUCHOPE DELIVERY,NSW,-31.3209991,152.460007
2343,"2446",WAUCHOPE,WAUCHOPE DELIVERY,NSW,-31.4570007,152.731995
2344,"2446",WERRIKIMBE,WAUCHOPE DELIVERY,NSW,-31.2980003,152.205994
2345,"2446",YARRAS,WAUCHOPE DELIVERY,NSW,-31.4150009,152.341995
2346,"2446",YIPPIN CREEK,WAUCHOPE DELIVERY,NSW,-31.4459991,152.712006
2347,"2447",BAKERS CREEK,MACKSVILLE DELIVERY,NSW,-30.8029995,152.725998
2348,"2447",BURRAPINE,MACKSVILLE DELIVERY,NSW,-3.07399988,152.654999
2349,"2447",CONGARINNI,MACKSVILLE DELIVERY,NSW,-30.7250004,152.878006
2350,"2447",CONGARINNI NORTH,MACKSVILLE DELIVERY,NSW,-30.684,152.878998
2351,"2447",DONNELLYVILLE,MACKSVILLE DELIVERY,NSW,-3.07500005,152.910004
2352,"2447",GUMMA,MACKSVILLE DELIVERY,NSW,-3.07200003,152.962997
2353,"2447",MACKSVILLE,MACKSVILLE DELIVERY,NSW,-30.7059994,152.919998
2354,"2447",NEWEE CREEK,MACKSVILLE DELIVERY,NSW,-30.6660004,152.923004
2355,"2447",NORTH MACKSVILLE,MACKSVILLE,NSW,-3.06999993,152.921005
2356,"2447",SCOTTS HEAD,SCOTTS HEAD LPO,NSW,-30.7460003,152.992004
2357,"2447",TALARM,MACKSVILLE DELIVERY,NSW,-30.7010002,152.819
2358,"2447",TAYLORS ARM,MACKSVILLE DELIVERY,NSW,-30.7240009,152.834
2359,"2447",THUMB CREEK,MACKSVILLE DELIVERY,NSW,-30.6870003,152.619003
2360,"2447",UPPER TAYLORS ARM,MACKSVILLE DELIVERY,NSW,-30.7810001,152.688995
2361,"2447",UTUNGUN,MACKSVILLE DELIVERY,NSW,-30.7299995,152.832993
2362,"2447",WARRELL CREEK,MACKSVILLE DELIVERY,NSW,-30.7700005,152.891998
2363,"2447",WAY WAY,MACKSVILLE DELIVERY,NSW,-30.7719994,152.945999
2364,"2447",WIRRIMBI,MACKSVILLE DELIVERY,NSW,-30.6650009,152.912003
2365,"2447",YARRANBELLA,MACKSVILLE DELIVERY,NSW,-30.7269993,152.778
2366,"2448",HYLAND PARK,NAMBUCCA HEADS DELIVERY,NSW,-30.6149998,152.998993
2367,"2448",NAMBUCCA HEADS,NAMBUCCA HEADS DELIVERY,NSW,-30.6420002,153.001999
2368,"2448",VALLA,NAMBUCCA HEADS DELIVERY,NSW,-30.6009998,152.975006
2369,"2448",VALLA BEACH,NAMBUCCA HEADS DELIVERY,NSW,-30.5909996,153.007996
2370,"2449",ARGENTS HILL,BOWRAVILLE LPO,NSW,-30.6210003,152.746002
2371,"2449",BOWRAVILLE,BOWRAVILLE LPO,NSW,-306.419006,152.854004
2372,"2449",BUCKRA BENDINNI,BOWRAVILLE LPO,NSW,-30.6350002,152.774002
2373,"2449",GIRRALONG,BOWRAVILLE LPO,NSW,-30.5739994,152.660995
2374,"2449",KENNAICLE CREEK,BOWRAVILLE LPO,NSW,-30.5330009,15.2810001
2375,"2449",MISSABOTTI,BOWRAVILLE LPO,NSW,-30.5669994,152.804993
2376,"2449",SOUTH ARM,BOWRAVILLE LPO,NSW,-30.6760006,152.75
2377,"2449",TEWINGA,BOWRAVILLE LPO,NSW,-30.6580009,15.29
2378,"2450",BOAMBEE,COFFS HARBOUR DC,NSW,-30.3369999,153.069
2379,"2450",BROOKLANA,COFFS HARBOUR DC,NSW,-30.2689991,152.854996
2380,"2450",BUCCA,COFFS HARBOUR DC,NSW,-30.1650009,15.3100004
2381,"2450",COFFS HARBOUR,COFFS HARBOUR DC,NSW,-30.2819996,153.128006
2382,"2450",COFFS HARBOUR JETTY,COFFS HARBOUR JETTY LPO,NSW,-30.3040009,153.139008
2383,"2450",COFFS HARBOUR PLAZA,COFFS HARBOUR PLAZA LPO,NSW,-30.2819996,153.130997
2384,"2450",CORAMBA,COFFS HARBOUR DC,NSW,-30.2220001,153.016006
2385,"2450",GLENREAGH,COFFS HARBOUR DC,NSW,-3.00500011,152.977997
2386,"2450",KARANGI,COFFS HARBOUR DC,NSW,-30.2539997,153.048004
2387,"2450",KORORA,COFFS HARBOUR DC,NSW,-30.257,153.128998
2388,"2450",LOWANNA,COFFS HARBOUR DC,NSW,-3.02099991,152.899994
2389,"2450",MOONEE BEACH,MOONEE BEACH LPO,NSW,-3.01999998,153.154999
2390,"2450",NANA GLEN,COFFS HARBOUR DC,NSW,-30.1359997,153.003998
2391,"2450",NORTH BOAMBEE VALLEY,COFFS HARBOUR DC,NSW,-30.3059998,153.070999
2392,"2450",SAPPHIRE BEACH,COFFS HARBOUR DC,NSW,-30.2329998,153.147003
2393,"2450",SHERWOOD,COFFS HARBOUR DC,NSW,-30.0559998,153.013
2394,"2450",ULONG,COFFS HARBOUR DC,NSW,-30.2460003,152.888
2395,"2450",UPPER ORARA,COFFS HARBOUR DC,NSW,-30.2840004,15.3000002
2396,"2452",BOAMBEE EAST,SAWTELL DC,NSW,-3.03399992,153.084
2397,"2452",SAWTELL,SAWTELL DC,NSW,-30.3689995,153.098999
2398,"2452",TOORMINA,SAWTELL DC,NSW,-3.03500009,153.089996
2399,"2453",BILLYS CREEK,DORRIGO LPO,NSW,-30.1369991,152.598999
2400,"2453",BOSTOBRICK,DORRIGO LPO,NSW,-30.2770004,152.626999
2401,"2453",CASCADE,DORRIGO LPO,NSW,-30.2320004,152.791
2402,"2453",CLOUDS CREEK,DORRIGO LPO,NSW,-30.0319996,152.651993
2403,"2453",DEER VALE,DORRIGO LPO,NSW,-30.3610001,152.531998
2404,"2453",DORRIGO,DORRIGO LPO,NSW,-30.3400002,152.710999
2405,"2453",DORRIGO MOUNTAIN,DORRIGO LPO,NSW,-30.3740005,152.725006
2406,"2453",DUNDURRABIN,DORRIGO LPO,NSW,-30.1879997,152.546997
2407,"2453",EBOR,DORRIGO LPO,NSW,-30.3980007,152.352005
2408,"2453",FERNBROOK,DORRIGO LPO,NSW,-30.3649998,152.589996
2409,"2453",HARNESS CASK,DORRIGO LPO,NSW,-30.2420006,152.567993
2410,"2453",HERNANI,DORRIGO LPO,NSW,-30.3419991,152.419998
2411,"2453",MARENGO,DORRIGO LPO,NSW,-30.1669998,152.371002
2412,"2453",MEGAN,DORRIGO LPO,NSW,-30.2859993,152.787003
2413,"2453",MELDRUM DOWNS,DORRIGO LPO,NSW,-30.3330002,152.567993
2414,"2453",MOONPAR,DORRIGO LPO,NSW,-30.2280006,152.649994
2415,"2453",NEVER NEVER,DORRIGO LPO,NSW,-30.3829994,152.809006
2416,"2453",NORTH DORRIGO,DORRIGO LPO,NSW,-30.2810001,152.671005
2417,"2453",PADDYS PLAIN,DORRIGO LPO,NSW,-30.2399998,152.690994
2418,"2453",TALLOWWOOD RIDGE,DORRIGO LPO,NSW,-30.2649994,152.718994
2419,"2453",TYRINGHAM,DORRIGO LPO,NSW,-30.2229996,152.554001
2420,"2453",WILD CATTLE CREEK,DORRIGO LPO,NSW,-30.1580009,152.787994
2421,"2454",BELLINGEN,BELLINGEN LPO,NSW,-30.4519997,152.897995
2422,"2454",BIELSDOWN HILLS,RALEIGH DELIVERY,NSW,-30.3729992,152.675995
2423,"2454",BRIERFIELD,BELLINGEN LPO,NSW,-30.5030003,152.893005
2424,"2454",BUFFER CREEK,RALEIGH DELIVERY,NSW,-30.3829994,152.850006
2425,"2454",BUNDAGEN,BELLINGEN LPO,NSW,-30.4220009,153.033005
2426,"2454",DARKWOOD,BELLINGEN LPO,NSW,-30.4370003,152.658005
2427,"2454",FERNMOUNT,BELLINGEN LPO,NSW,-30.4680004,152.959
2428,"2454",GLENIFFER,BELLINGEN LPO,NSW,-30.3859997,152.901001
2429,"2454",KALANG,BELLINGEN LPO,NSW,-30.5079994,152.774002
2430,"2454",KOOROOWI,BELLINGEN LPO,NSW,-30.4780006,152.804993
2431,"2454",MARX HILL,RALEIGH DELIVERY,NSW,-30.4669991,152.925995
2432,"2454",MYLESTOM,BELLINGEN LPO,NSW,-30.4640007,153.042007
2433,"2454",NORTH BELLINGEN,RALEIGH DELIVERY,NSW,-30.4459991,152.897003
2434,"2454",PROMISED LAND,RALEIGH DELIVERY,NSW,-30.3810005,152.884003
2435,"2454",RALEIGH,BELLINGEN LPO,NSW,-30.4799995,152.994003
2436,"2454",REPTON,BELLINGEN LPO,NSW,-30.4379997,153.022003
2437,"2454",SCOTCHMAN,BELLINGEN LPO,NSW,-30.4640007,152.845001
2438,"2454",THORA,BELLINGEN LPO,NSW,-30.4139996,152.772003
2439,"2454",VALERY,BELLINGEN LPO,NSW,-30.3859997,152.944
2440,"2455",NEWRY,URUNGA LPO,NSW,-30.5219994,152.975006
2441,"2455",NEWRY ISLAND,URUNGA LPO,NSW,-30.4979992,152.998001
2442,"2455",SPICKETTS CREEK,URUNGA LPO,NSW,-3.05299997,152.865005
2443,"2455",URUNGA,URUNGA LPO,NSW,-30.4969997,153.014008
2444,"2455",WENONAH HEAD,URUNGA LPO,NSW,-30.5459995,153.028
2445,"2456",ARRAWARRA,WOOLGOOLGA DC,NSW,-30.059,15.3179998
2446,"2456",ARRAWARRA HEADLAND,WOOLGOOLGA DC,NSW,-30.059,153.201996
2447,"2456",CORINDI BEACH,WOOLGOOLGA DC,NSW,-30.0279999,15.3199997
2448,"2456",EMERALD BEACH,WOOLGOOLGA DC,NSW,-30.1660004,153.182007
2449,"2456",MULLAWAY,WOOLGOOLGA DC,NSW,-30.0769997,153.199997
2450,"2456",RED ROCK,WOOLGOOLGA DC,NSW,-2.99799991,153.229004
2451,"2456",SAFETY BEACH,WOOLGOOLGA DC,NSW,-30.0960007,153.192001
2452,"2456",SANDY BEACH,WOOLGOOLGA DC,NSW,-30.1469994,153.192001
2453,"2456",UPPER CORINDI,WOOLGOOLGA DC,NSW,-30.0349998,153.158005
2454,"2456",WOOLGOOLGA,WOOLGOOLGA DC,NSW,-30.1130009,153.192993
2455,"2460",ALICE,GRAFTON DC,NSW,-29.0499992,152.587006
2456,"2460",ALUMY CREEK,GRAFTON DC,NSW,-2.96399999,152.951004
2457,"2460",BARCOONGERE,GRAFTON DC,NSW,-29.9360008,153.177994
2458,"2460",BARRETTS CREEK,GRAFTON DC,NSW,-29.3490009,152.748993
2459,"2460",BARYULGIL,GRAFTON DC,NSW,-29.2189999,152.604004
2460,"2460",BLAXLANDS CREEK,GRAFTON DC,NSW,-29.8589993,152.847
2461,"2460",BOM BOM,GRAFTON DC,NSW,-29.7390003,152.962006
2462,"2460",BOOKRAM,GRAFTON DC,NSW,-2.97099996,153.229004
2463,"2460",BRAUNSTONE,GRAFTON DC,NSW,-29.802,152.959
2464,"2460",BRUSHGROVE,GRAFTON DC,NSW,-29.566,153.080002
2465,"2460",BUCCARUMBI,GRAFTON DC,NSW,-29.8360004,152.584
2466,"2460",CALAMIA,GRAFTON DC,NSW,-29.8530006,153.108002
2467,"2460",CANGAI,GRAFTON DC,NSW,-29.5079994,152.479004
2468,"2460",CARNHAM,GRAFTON DC,NSW,-29.3320007,152.537003
2469,"2460",CARRS CREEK,GRAFTON DC,NSW,-29.6529999,152.917007
2470,"2460",CARRS ISLAND,GRAFTON DC,NSW,-296.700989,152.912003
2471,"2460",CARRS PENINSULAR,GRAFTON DC,NSW,-29.6429996,152.904999
2472,"2460",CHAELUNDI,GRAFTON DC,NSW,-2.99699998,15.2370005
2473,"2460",CHAMBIGNE,GRAFTON DC,NSW,-29.7630005,152.751999
2474,"2460",CLARENZA,GRAFTON DC,NSW,-29.6970005,152.988007
2475,"2460",CLIFDEN,GRAFTON DC,NSW,-29.5380001,152.985992
2476,"2460",COALDALE,GRAFTON DC,NSW,-29.3869991,152.789993
2477,"2460",COLLUM COLLUM,GRAFTON DC,NSW,-29.2220001,152.488998
2478,"2460",COOMBADJHA,GRAFTON DC,NSW,-29.382,152.481995
2479,"2460",COPMANHURST,GRAFTON DC,NSW,-29.5860004,152.776001
2480,"2460",COUTTS CROSSING,GRAFTON DC,NSW,-29.8309994,152.891006
2481,"2460",COWPER,GRAFTON DC,NSW,-29.5779991,153.061996
2482,"2460",CROWTHER ISLAND,GRAFTON DC,NSW,-29.625,152.919998
2483,"2460",DALMORTON,GRAFTON DC,NSW,-29.8640003,152.455002
2484,"2460",DILKOON,GRAFTON DC,NSW,-29.4979992,152.979996
2485,"2460",DIRTY CREEK,GRAFTON DC,NSW,-29.9839993,153.147995
2486,"2460",DUMBUDGERY,GRAFTON DC,NSW,-2.93099999,152.550003
2487,"2460",EATONSVILLE,GRAFTON DC,NSW,-29.6399994,152.830994
2488,"2460",EIGHTEEN MILE,GRAFTON DC,NSW,-29.2719994,152.593002
2489,"2460",ELLAND,GRAFTON DC,NSW,-29.7560005,152.927994
2490,"2460",FINE FLOWER,GRAFTON DC,NSW,-29.3500004,15.2629995
2491,"2460",FORTIS CREEK,GRAFTON DC,NSW,-29.5380001,152.891006
2492,"2460",GLENUGIE,GRAFTON DC,NSW,-29.7910004,153.018997
2493,"2460",GRAFTON,GRAFTON DC,NSW,-29.691,152.932999
2494,"2460",GRAFTON WEST,GRAFTON WEST LPO,NSW,-29.7029991,152.940994
2495,"2460",GREAT MARLOW,GRAFTON DC,NSW,-29.6560001,152.973007
2496,"2460",GURRANANG,GRAFTON DC,NSW,-29.4349995,15.2980003
2497,"2460",HALFWAY CREEK,GRAFTON DC,NSW,-29.948,153.113998
2498,"2460",HEIFER STATION,GRAFTON DC,NSW,-29.4880009,152.641006
2499,"2460",JACKADGERY,GRAFTON DC,NSW,-2.95799994,152.559998
2500,"2460",JUNCTION HILL,GRAFTON DC,NSW,-2.96399999,152.925003
2501,"2460",KANGAROO CREEK,GRAFTON DC,NSW,-29.9459991,152.839996
2502,"2460",KEYBARBIN,GRAFTON DC,NSW,-29.0970001,152.604004
2503,"2460",KOOLKHAN,GRAFTON DC,NSW,-29.6240005,152.927994
2504,"2460",KREMNOS,GRAFTON DC,NSW,-29.9449997,152.981995
2505,"2460",KUNGALA,GRAFTON DC,NSW,-29.9440002,152.998993
2506,"2460",KYARRAN,GRAFTON DC,NSW,-2.95700002,152.975998
2507,"2460",LANITZA,GRAFTON DC,NSW,-29.8829994,152.996002
2508,"2460",LAWRENCE,GRAFTON DC,NSW,-29.4960003,153.104996
2509,"2460",LEVENSTRATH,GRAFTON DC,NSW,-2.98200011,152.936996
2510,"2460",LILYDALE,GRAFTON DC,NSW,-2.954,152.671005
2511,"2460",LIONSVILLE,GRAFTON DC,NSW,-29.2000008,152.507996
2512,"2460",LOWER SOUTHGATE,GRAFTON DC,NSW,-29.5559998,153.076004
2513,"2460",MALABUGILMAH,GRAFTON DC,NSW,-29.1819992,152.628006
2514,"2460",MOLEVILLE CREEK,GRAFTON DC,NSW,-29.573,152.889999
2515,"2460",MOUNTAIN VIEW,GRAFTON DC,NSW,-29.6079998,152.934998
2516,"2460",MYLNEFORD,GRAFTON DC,NSW,-29.6280003,152.843002
2517,"2460",NEWBOLD,GRAFTON DC,NSW,-29.5179996,152.695007
2518,"2460",NYMBOIDA,GRAFTON DC,NSW,-29.9260006,152.746994
2519,"2460",PULGANBAR,GRAFTON DC,NSW,-29.4720001,152.684006
2520,"2460",PUNCHBOWL,GRAFTON DC,NSW,-29.4939995,152.794998
2521,"2460",RAMORNIE,GRAFTON DC,NSW,-29.6399994,152.781998
2522,"2460",RUSHFORTH,GRAFTON DC,NSW,-29.743,152.899994
2523,"2460",SANDY CROSSING,GRAFTON DC,NSW,-29.7639999,153.095001
2524,"2460",SEELANDS,GRAFTON DC,NSW,-29.6149998,152.912994
2525,"2460",SHANNONDALE,GRAFTON DC,NSW,-29.809,152.845993
2526,"2460",SMITHS CREEK,GRAFTON DC,NSW,-29.5349998,152.742004
2527,"2460",SOUTH ARM,GRAFTON DC,NSW,-29.5370007,153.147995
2528,"2460",SOUTH GRAFTON,GRAFTON DC,NSW,-29.7029991,152.934006
2529,"2460",SOUTHAMPTON,GRAFTON DC,NSW,-29.7129993,152.906006
2530,"2460",SOUTHGATE,GRAFTON DC,NSW,-29.6079998,153.024002
2531,"2460",STOCKYARD CREEK,GRAFTON DC,NSW,-29.4920006,152.826004
2532,"2460",THE PINNACLES,GRAFTON DC,NSW,-29.5529995,152.932007
2533,"2460",THE WHITEMAN,GRAFTON DC,NSW,-29.6100006,152.876999
2534,"2460",TOWALLUM,GRAFTON DC,NSW,-30.0860004,152.871994
2535,"2460",TRENAYR,GRAFTON DC,NSW,-29.6200008,152.945007
2536,"2460",TYNDALE,GRAFTON DC,NSW,-2.95600009,153.147995
2537,"2460",UPPER COPMANHURST,GRAFTON DC,NSW,-29.5559998,15.2729998
2538,"2460",UPPER FINE FLOWER,GRAFTON DC,NSW,-29.2709999,152.733002
2539,"2460",WARRAGAI CREEK,GRAFTON DC,NSW,-29.5580006,152.975006
2540,"2460",WASHPOOL,GRAFTON DC,NSW,-29.2959995,152.447998
2541,"2460",WATERVIEW,GRAFTON DC,NSW,-29.6900005,152.904007
2542,"2460",WATERVIEW HEIGHTS,GRAFTON DC,NSW,-29.7019997,152.837997
2543,"2460",WELLS CROSSING,GRAFTON DC,NSW,-29.8920002,153.059006
2544,"2460",WHITEMAN CREEK,GRAFTON DC,NSW,-29.5839996,15.2860003
2545,"2460",WINEGROVE,GRAFTON DC,NSW,-29.5480003,152.688995
2546,"2460",WOMBAT CREEK,GRAFTON DC,NSW,-29.5139999,152.766998
2547,"2462",CALLIOPE,ULMARRA LPO,NSW,-29.618,15.3070002
2548,"2462",COLDSTREAM,ULMARRA LPO,NSW,-29.6170006,153.104996
2549,"2462",DIGGERS CAMP,GRAFTON DC,NSW,-29.8169994,153.287994
2550,"2462",GILLETTS RIDGE,ULMARRA LPO,NSW,-29.6380005,153.108994
2551,"2462",LAKE HIAWATHA,GRAFTON DC,NSW,-29.816,153.257004
2552,"2462",LAVADIA,GRAFTON DC,NSW,-29.7180004,153.070007
2553,"2462",MINNIE WATER,GRAFTON DC,NSW,-29.7779999,153.296005
2554,"2462",PILLAR VALLEY,GRAFTON DC,NSW,-2.97600007,15.3120003
2555,"2462",SWAN CREEK,GRAFTON DC,NSW,-29.6679993,152.981003
2556,"2462",TUCABIA,GRAFTON DC,NSW,-29.6690006,153.106995
2557,"2462",ULMARRA,ULMARRA LPO,NSW,-29.6299992,153.028
2558,"2462",WOOLI,GRAFTON DC,NSW,-29.8649998,153.266006
2559,"2463",ASHBY,MACLEAN LPO,NSW,-29.4230003,153.186996
2560,"2463",ASHBY HEIGHTS,MACLEAN LPO,NSW,-29.4130001,153.179001
2561,"2463",ASHBY ISLAND,MACLEAN LPO,NSW,-29.4300003,153.201996
2562,"2463",BROOMS HEAD,MACLEAN LPO,NSW,-29.6040001,15.3330002
2563,"2463",GULMARRAD,MACLEAN LPO,NSW,-2.94799995,153.233002
2564,"2463",ILARWILL,MACLEAN LPO,NSW,-2.9460001,153.171997
2565,"2463",JACKY BULBIN FLAT,MACLEAN LPO,NSW,-29.2670002,153.223007
2566,"2463",JAMES CREEK,MACLEAN LPO,NSW,-29.4459991,153.253006
2567,"2463",MACLEAN,MACLEAN LPO,NSW,-29.4570007,153.195999
2568,"2463",PALMERS CHANNEL,MACLEAN LPO,NSW,-29.4589996,153.279007
2569,"2463",PALMERS ISLAND,MACLEAN LPO,NSW,-29.4200001,153.287994
2570,"2463",SANDON,MACLEAN LPO,NSW,-29.6739998,153.326004
2571,"2463",SHARK CREEK,MACLEAN LPO,NSW,-29.5230007,153.205994
2572,"2463",TALOUMBI,MACLEAN LPO,NSW,-29.5480003,153.266998
2573,"2463",THE SANDON,MACLEAN LPO,NSW,-296.665009,153.296005
2574,"2463",TOWNSEND,MACLEAN LPO,NSW,-29.4650002,153.220001
2575,"2463",TULLYMORGAN,MACLEAN LPO,NSW,-2.93799996,15.309
2576,"2463",WOODFORD,MACLEAN LPO,NSW,-29.4869995,153.132004
2577,"2464",ANGOURIE,YAMBA DELIVERY,NSW,-29.4810009,153.358994
2578,"2464",FREEBURN ISLAND,YAMBA DELIVERY,NSW,-29.4009991,153.332001
2579,"2464",MICALO ISLAND,YAMBA DELIVERY,NSW,-29.4309998,153.311996
2580,"2464",WOOLOWEYAH,YAMBA DELIVERY,NSW,-29.4829998,153.341995
2581,"2464",YAMBA,YAMBA DELIVERY,NSW,-29.4370003,153.360992
2582,"2464",YURAYGIR,YAMBA DELIVERY,NSW,-29.6210003,153.315002
2583,"2465",HARWOOD,HARWOOD ISLAND LPO,NSW,-29.4179993,153.240005
2584,"2466",ILUKA,ILUKA LPO,NSW,-29.4069996,153.350006
2585,"2466",THE FRESHWATER,ILUKA LPO,NSW,-2.93499994,153.348999
2586,"2466",WOODY HEAD,ILUKA LPO,NSW,-29.3689995,153.365997
2587,"2469",BANYABBA,CASINO DELIVERY,NSW,-29.3379993,153.001999
2588,"2469",BEAN CREEK,OLD BONALBO LPO,NSW,-28.618,152.589996
2589,"2469",BINGEEBEEBRA CREEK,CASINO DELIVERY,NSW,-28.8150005,152.785995
2590,"2469",BONALBO,BONALBO LPO,NSW,-2.87299991,152.621994
2591,"2469",BOOMOODEERIE,CASINO DELIVERY,NSW,-28.8969994,153.037003
2592,"2469",BOTTLE CREEK,CASINO DELIVERY,NSW,-28.7880001,152.647995
2593,"2469",BULLDOG,TABULAM LPO,NSW,-29.0400009,152.529007
2594,"2469",BUNGAWALBIN,CORAKI LPO,NSW,-29.0319996,153.266006
2595,"2469",BUSBYS FLAT,RAPPVILLE LPO,NSW,-29.0380001,152.809998
2596,"2469",CAMBRIDGE PLATEAU,CASINO DELIVERY,NSW,-28.7619991,152.722
2597,"2469",CAMIRA,WHIPORIE LPO,NSW,-29.2229996,152.932007
2598,"2469",CAPEEN CREEK,OLD BONALBO LPO,NSW,-28.5440006,152.649002
2599,"2469",CHATSWORTH,CHATSWORTH ISLAND LPO,NSW,-29.3789997,15.3240004
2600,"2469",CLEARFIELD,RAPPVILLE LPO,NSW,-29.1420002,152.934998
2601,"2469",COONGBAR,TABULAM LPO,NSW,-29.0930004,152.690002
2602,"2469",CULMARAN CREEK,MALLANGANEE LPO,NSW,-28.8670006,152.675995
2603,"2469",DEEP CREEK,CASINO DELIVERY,NSW,-29.1480007,152.613007
2604,"2469",DRAKE,CASINO DELIVERY,NSW,-28.9260006,152.360001
2605,"2469",DRAKE VILLAGE,CASINO DELIVERY,NSW,-28.9279995,152.373001
2606,"2469",DUCK CREEK,BONALBO LPO,NSW,-28.7150002,152.561005
2607,"2469",EWINGAR,TABULAM LPO,NSW,-29.0699997,152.537003
2608,"2469",GIBBERAGEE,CASINO DELIVERY,NSW,-29.2329998,153.095993
2609,"2469",GOODWOOD ISLAND,MACLEAN LPO,NSW,-29.3810005,153.311996
2610,"2469",GORGE CREEK,CASINO DELIVERY,NSW,-28.7460003,152.695007
2611,"2469",HAYSTACK,OLD BONALBO LPO,NSW,-28.6650009,152.570007
2612,"2469",HOGARTH RANGE,CASINO DELIVERY,NSW,-28.9139996,152.794006
2613,"2469",JACKSONS FLAT,TABULAM LPO,NSW,-28.8409996,15.2550001
2614,"2469",JOES BOX,OLD BONALBO LPO,NSW,-2.86100006,152.516006
2615,"2469",KIPPENDUFF,RAPPVILLE LPO,NSW,-29.1270008,152.873001
2616,"2469",LOUISA CREEK,CASINO DELIVERY,NSW,-29.0109997,152.604996
2617,"2469",LOWER BOTTLE CREEK,BONALBO LPO,NSW,-28.8250008,152.608002
2618,"2469",LOWER DUCK CREEK,BONALBO LPO,NSW,-28.698,152.554001
2619,"2469",LOWER PEACOCK,BONALBO LPO,NSW,-2.87700009,152.597
2620,"2469",MALLANGANEE,MALLANGANEE LPO,NSW,-28.9060001,152.720001
2621,"2469",MOOKIMA WYBRA,CASINO DELIVERY,NSW,-29.0330009,152.563004
2622,"2469",MORORO,MACLEAN LPO,NSW,-29.3379993,153.195999
2623,"2469",MOUNT MARSH,CASINO DELIVERY,NSW,-2.93000007,152.865997
2624,"2469",MUMMULGUM,CASINO DELIVERY,NSW,-28.8490009,152.798004
2625,"2469",MYRTLE CREEK,RAPPVILLE LPO,NSW,-29.1130009,152.947006
2626,"2469",OLD BONALBO,OLD BONALBO LPO,NSW,-28.6529999,152.595993
2627,"2469",PADDYS FLAT,TABULAM LPO,NSW,-28.7339993,152.419998
2628,"2469",PAGANS FLAT,TABULAM LPO,NSW,-28.948,152.572998
2629,"2469",PEACOCK CREEK,BONALBO LPO,NSW,-28.6849995,152.697006
2630,"2469",PIKAPENE,RAPPVILLE LPO,NSW,-29.0540009,152.660004
2631,"2469",PRETTY GULLY,TABULAM LPO,NSW,-2.87800002,152.445007
2632,"2469",RAPPVILLE,RAPPVILLE LPO,NSW,-29.0839996,152.953003
2633,"2469",SANDILANDS,MALLANGANEE LPO,NSW,-288.998993,152.654007
2634,"2469",SIMPKINS CREEK,MALLANGANEE LPO,NSW,-28.8360004,15.2779999
2635,"2469",SIX MILE SWAMP,CASINO DELIVERY,NSW,-29.1700001,152.876007
2636,"2469",TABULAM,TABULAM LPO,NSW,-28.8869991,152.567993
2637,"2469",THERESA CREEK,CASINO DELIVERY,NSW,-28.7900009,152.800003
2638,"2469",TUNGLEBUNG,BONALBO LPO,NSW,-28.8269997,152.669006
2639,"2469",UPPER DUCK CREEK,OLD BONALBO LPO,NSW,-2.85500002,152.692993
2640,"2469",WARREGAH ISLAND,CASINO DELIVERY,NSW,-29.3980007,153.220993
2641,"2469",WHIPORIE,WHIPORIE LPO,NSW,-29.2329998,152.988998
2642,"2469",WOOMBAH,MACLEAN LPO,NSW,-29.3600006,153.281998
2643,"2469",WYAN,RAPPVILLE LPO,NSW,-29.073,152.882996
2644,"2469",YABBRA,RAPPVILLE LPO,NSW,-28.6100006,152.494003
2645,"2470",BABYL CREEK,CASINO DELIVERY,NSW,-28.7299995,152.794998
2646,"2470",BACKMEDE,CASINO DELIVERY,NSW,-2.87700009,153.018005
2647,"2470",BARAIMAL,CASINO DELIVERY,NSW,-2.87199998,152.996002
2648,"2470",CASINO,CASINO DELIVERY,NSW,-28.8630009,153.046005
2649,"2470",COOMBELL,CASINO DELIVERY,NSW,-29.0149994,152.973007
2650,"2470",DOBIES BIGHT,CASINO DELIVERY,NSW,-28.809,152.942993
2651,"2470",DOUBTFUL CREEK,CASINO DELIVERY,NSW,-28.7479992,152.914993
2652,"2470",DYRAABA,CASINO DELIVERY,NSW,-28.7999992,152.862
2653,"2470",ELLANGOWAN,CASINO DELIVERY,NSW,-29.0489998,153.039001
2654,"2470",FAIRY HILL,CASINO DELIVERY,NSW,-28.7619991,152.985992
2655,"2470",IRVINGTON,CASINO DELIVERY,NSW,-28.868,153.106003
2656,"2470",LEEVILLE,CASINO DELIVERY,NSW,-28.9470005,15.2969999
2657,"2470",LOWER DYRAABA,CASINO DELIVERY,NSW,-28.8129997,152.904007
2658,"2470",MONGOGARIE,CASINO DELIVERY,NSW,-28.9470005,152.901001
2659,"2470",NAUGHTONS GAP,CASINO DELIVERY,NSW,-288.019012,153.106995
2660,"2470",NORTH CASINO,CASINO DELIVERY,NSW,-287.911987,153.061996
